trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
11667020,200,4,"Union City BART",,1,200004,shp-200-09,0,0
1272070,200,6,"Union City BART",,1,200003,shp-200-09,0,0
6909010,200,5,"Union City BART",,1,200003,shp-200-09,0,0
6519010,200,5,"Union City BART",,1,239005,shp-200-09,0,0
5930070,200,6,"Union City BART",,1,200009,shp-200-09,0,0
12557010,200,5,"Union City BART",,1,200006,shp-200-09,0,0
11305020,200,4,"Union City BART",,1,200005,shp-200-09,0,0
92020,200,4,"Union City BART",,1,200002,shp-200-09,0,0
227020,200,4,"Union City BART",,1,200005,shp-200-09,0,0
761020,200,4,"Union City BART",,1,200002,shp-200-09,0,0
6778070,200,6,"Union City BART",,1,200005,shp-200-09,0,0
4367010,200,5,"Union City BART",,1,9003,shp-200-09,0,0
4969070,200,6,"Union City BART",,1,200003,shp-200-09,0,0
7002070,200,6,"Union City BART",,1,200008,shp-200-09,0,0
8574070,200,6,"Union City BART",,1,200001,shp-200-09,0,0
4171010,200,5,"Union City BART",,1,200003,shp-200-09,0,0
8213010,200,5,"Union City BART",,1,9006,shp-200-09,0,0
12776020,200,4,"Union City BART",,1,200003,shp-200-09,0,0
2282010,200,5,"Union City BART",,1,200001,shp-200-09,0,0
2212020,200,4,"Union City BART",,1,200002,shp-200-09,0,0
4754010,200,5,"Union City BART",,1,200001,shp-200-09,0,0
9571010,200,5,"Union City BART",,1,200007,shp-200-09,0,0
11337020,200,4,"Union City BART",,1,200005,shp-200-09,0,0
6424020,200,4,"Union City BART",,1,200002,shp-200-09,0,0
5281010,200,5,"Union City BART",,1,200006,shp-200-09,0,0
605020,200,4,"Union City BART",,1,200005,shp-200-09,0,0
1069010,200,5,"Union City BART",,1,200004,shp-200-09,0,0
4897010,200,5,"Union City BART",,1,200010,shp-200-09,0,0
5461070,200,6,"Union City BART",,1,200009,shp-200-09,0,0
11533020,200,4,"Union City BART",,1,200002,shp-200-09,0,0
1650010,200,5,"Union City BART",,1,200010,shp-200-09,0,0
5132010,200,5,"Union City BART",,1,200005,shp-200-09,0,0
9580070,200,6,"Union City BART",,1,9010,shp-200-09,0,0
8636020,200,4,"Union City BART",,1,200001,shp-200-09,0,0
11569010,200,5,"Union City BART",,1,200004,shp-200-09,0,0
10542020,200,4,"Union City BART",,1,200003,shp-200-09,0,0
6062020,200,4,"Union City BART",,1,200001,shp-200-09,0,0
5607070,200,6,"Union City BART",,1,9005,shp-200-09,0,0
8315070,200,6,"Union City BART",,1,86001,shp-200-09,0,0
6654070,200,6,"Union City BART",,1,200008,shp-200-09,0,0
6626020,200,4,"Union City BART",,1,200004,shp-200-09,0,0
13489070,200,6,"Union City BART",,1,9010,shp-200-09,0,0
7626070,200,6,"Union City BART",,1,200004,shp-200-09,0,0
1558070,200,6,"Union City BART",,1,200004,shp-200-09,0,0
13297070,200,6,"Union City BART",,1,200002,shp-200-09,0,0
2309020,200,4,"Union City BART",,1,200003,shp-200-09,0,0
10100070,200,6,"Union City BART",,1,231003,shp-200-09,0,0
8197020,200,4,"Union City BART",,1,200003,shp-200-09,0,0
11002070,200,6,"Union City BART",,1,200011,shp-200-09,0,0
4627010,200,5,"Union City BART",,1,200004,shp-200-09,0,0
4280070,200,6,"Union City BART",,1,86001,shp-200-09,0,0
5408020,200,4,"Union City BART",,1,200003,shp-200-09,0,0
11755020,200,4,"Union City BART",,1,200004,shp-200-09,0,0
13130070,200,6,"Union City BART",,1,200005,shp-200-09,0,0
3275010,200,5,"Union City BART",,1,200012,shp-200-09,0,0
9678020,200,4,"Union City BART",,1,200004,shp-200-09,0,0
6159070,200,6,"Union City BART",,1,200010,shp-200-09,0,0
13599020,200,4,"Union City BART",,1,200001,shp-200-09,0,0
1833010,200,5,"Union City BART",,1,216001,shp-200-09,0,0
1418070,200,6,"Union City BART",,1,200011,shp-200-09,0,0
5969020,200,4,"Union City BART",,1,200005,shp-200-09,0,0
8781070,200,6,"Union City BART",,1,200012,shp-200-09,0,0
13269020,200,4,"Union City BART",,1,200001,shp-200-09,0,0
5231010,200,5,"Union City BART",,1,9016,shp-200-09,0,0
796010,200,5,"Union City BART",,1,200001,shp-200-09,0,0
8190010,200,5,"Union City BART",,1,200011,shp-200-09,0,0
1351010,200,5,"Union City BART",,1,200003,shp-200-09,0,0
3939070,200,6,"Union City BART",,1,239005,shp-200-09,0,0
6972010,200,5,"Union City BART",,1,200005,shp-200-09,0,0
4983020,200,4,"Union City BART",,1,200004,shp-200-09,0,0
11578010,200,5,"Union City BART",,1,200011,shp-200-09,0,0
13339020,200,4,"Union City BART",,1,200001,shp-200-09,0,0
455010,200,5,"Union City BART",,1,200009,shp-200-09,0,0
3651070,200,6,"Union City BART",,1,35001,shp-200-09,0,0
2122070,200,6,"Union City BART",,1,200006,shp-200-09,0,0
977070,200,6,"Union City BART",,1,200005,shp-200-09,0,0
9577020,200,4,"Union City BART",,1,200002,shp-200-09,0,0
862010,200,5,"Union City BART",,1,200005,shp-200-09,0,0
7314010,200,5,"Union City BART",,1,200007,shp-200-09,0,0
5107020,200,4,"Union City BART",,1,200003,shp-200-09,0,0
13110010,200,5,"Union City BART",,1,9016,shp-200-09,0,0
4773010,200,5,"Union City BART",,1,200009,shp-200-09,0,0
5506070,200,6,"Union City BART",,1,200012,shp-200-09,0,0
6389010,200,5,"Union City BART",,1,200012,shp-200-09,0,0
4958070,200,6,"Union City BART",,1,200007,shp-200-09,0,0
13583010,200,5,"Union City BART",,1,200011,shp-200-09,0,0
13532010,200,5,"Union City BART",,1,9006,shp-200-09,0,0
3227070,200,6,"Union City BART",,1,200012,shp-200-09,0,0
13518010,200,5,"Union City BART",,1,9003,shp-200-09,0,0
4693010,200,5,"Union City BART",,1,200002,shp-200-09,0,0
8609070,200,6,"Union City BART",,1,200004,shp-200-09,0,0
11901070,200,6,"Union City BART",,1,9016,shp-200-09,0,0
3499010,200,5,"Union City BART",,1,200010,shp-200-09,0,0
9600070,200,6,"Union City BART",,1,200007,shp-200-09,0,0
1894070,200,6,"Union City BART",,1,200003,shp-200-09,0,0
9331020,200,4,"Union City BART",,1,200001,shp-200-09,0,0
5465070,200,6,"Union City BART",,1,200010,shp-200-09,0,0
2620020,200,4,"Union City BART",,1,200004,shp-200-09,0,0
10955020,200,4,"Union City BART",,1,200004,shp-200-09,0,0
11048020,200,4,"Union City BART",,1,200002,shp-200-09,0,0
7359070,200,6,"Union City BART",,1,200001,shp-200-09,0,0
8873020,200,4,"Union City BART",,1,200002,shp-200-09,0,0
6781020,210,4,"Ohlone College",,0,210002,shp-210-52,0,0
13001070,210,6,"Ohlone College",,0,210007,shp-210-52,0,0
13835020,210,4,"Ohlone College",,0,210001,shp-210-52,0,0
5177020,210,4,"Ohlone College",,0,210001,shp-210-52,0,0
371070,210,6,"Ohlone College",,0,210002,shp-210-52,0,0
11581020,210,4,"Ohlone College",,0,210003,shp-210-52,0,0
1808010,210,5,"Ohlone College",,0,56003,shp-210-52,0,0
4447020,210,4,"Ohlone College",,0,210001,shp-210-52,0,0
12595020,210,4,"Ohlone College",,0,210001,shp-210-52,0,0
5850020,210,4,"Ohlone College",,0,210004,shp-210-52,0,0
11664070,210,6,"Ohlone College",,0,56002,shp-210-52,0,0
9116070,210,6,"Ohlone College",,0,210004,shp-210-52,0,0
11107070,210,6,"Ohlone College",,0,210008,shp-210-52,0,0
8633020,210,4,"Ohlone College",,0,210002,shp-210-52,0,0
3036070,210,6,"Ohlone College",,0,41002,shp-210-52,0,0
10201070,210,6,"Ohlone College",,0,210004,shp-210-52,0,0
234070,210,6,"Ohlone College",,0,210001,shp-210-52,0,0
9688070,210,6,"Ohlone College",,0,41002,shp-210-52,0,0
4468070,210,6,"Ohlone College",,0,56004,shp-210-52,0,0
2349010,210,5,"Ohlone College",,0,210003,shp-210-52,0,0
4563020,210,4,"Ohlone College",,0,210002,shp-210-52,0,0
13397020,210,4,"Ohlone College",,0,210002,shp-210-52,0,0
7773010,210,5,"Ohlone College",,0,41002,shp-210-52,0,0
4968010,210,5,"Ohlone College",,0,210002,shp-210-52,0,0
1304010,210,5,"Ohlone College",,0,41002,shp-210-52,0,0
4597010,210,5,"Ohlone College",,0,210006,shp-210-52,0,0
13725070,210,6,"Ohlone College",,0,41001,shp-210-52,0,0
835020,210,4,"Ohlone College",,0,210004,shp-210-52,0,0
11538010,210,5,"Ohlone College",,0,210001,shp-210-52,0,0
13762020,210,4,"Ohlone College",,0,210002,shp-210-52,0,0
11418010,210,5,"Ohlone College",,0,210009,shp-210-52,0,0
6690010,210,5,"Ohlone College",,0,56001,shp-210-52,0,0
11983070,210,6,"Ohlone College",,0,210010,shp-210-52,0,0
12931070,210,6,"Ohlone College",,0,41001,shp-210-52,0,0
2251020,210,4,"Ohlone College",,0,210003,shp-210-52,0,0
170070,210,6,"Ohlone College",,0,210008,shp-210-52,0,0
4685010,210,5,"Ohlone College",,0,210002,shp-210-52,0,0
6352070,210,6,"Ohlone College",,0,210009,shp-210-52,0,0
6031010,210,5,"Ohlone College",,0,56001,shp-210-52,0,0
1701070,210,6,"Ohlone College",,0,210006,shp-210-52,0,0
11859020,210,4,"Ohlone College",,0,210002,shp-210-52,0,0
2802020,210,4,"Ohlone College",,0,210004,shp-210-52,0,0
1681020,210,4,"Ohlone College",,0,210004,shp-210-52,0,0
11467010,210,5,"Ohlone College",,0,210005,shp-210-52,0,0
8211020,210,4,"Ohlone College",,0,210002,shp-210-52,0,0
9047020,210,4,"Ohlone College",,0,210003,shp-210-52,0,0
6462010,210,5,"Ohlone College",,0,210007,shp-210-52,0,0
6383020,210,4,"Ohlone College",,0,210001,shp-210-52,0,0
6074070,210,6,"Ohlone College",,0,210006,shp-210-52,0,0
4776020,210,4,"Ohlone College",,0,210001,shp-210-52,0,0
4740020,210,4,"Ohlone College",,0,210002,shp-210-52,0,0
11824070,210,6,"Ohlone College",,0,210005,shp-210-52,0,0
10170020,210,4,"Ohlone College",,0,210002,shp-210-52,0,0
7321020,210,4,"Ohlone College",,0,210004,shp-210-52,0,0
12945020,210,4,"Ohlone College",,0,210003,shp-210-52,0,0
12072020,210,4,"Ohlone College",,0,210001,shp-210-52,0,0
5418070,210,6,"Ohlone College",,0,56002,shp-210-52,0,0
11417070,210,6,"Ohlone College",,0,210009,shp-210-52,0,0
12664010,210,5,"Ohlone College",,0,56003,shp-210-52,0,0
7231010,210,5,"Ohlone College",,0,210008,shp-210-52,0,0
12691010,210,5,"Ohlone College",,0,210008,shp-210-52,0,0
6725020,210,4,"Ohlone College",,0,210003,shp-210-52,0,0
12227010,210,5,"Ohlone College",,0,210001,shp-210-52,0,0
7329020,210,4,"Ohlone College",,0,210003,shp-210-52,0,0
621070,210,6,"Ohlone College",,0,210007,shp-210-52,0,0
9171010,210,5,"Ohlone College",,0,210006,shp-210-52,0,0
11145010,210,5,"Ohlone College",,0,9012,shp-210-52,0,0
413070,210,6,"Ohlone College",,0,97002,shp-210-52,0,0
6106070,210,6,"Ohlone College",,0,210010,shp-210-52,0,0
255020,210,4,"Ohlone College",,0,210003,shp-210-52,0,0
6504070,210,6,"Ohlone College",,0,210003,shp-210-52,0,0
9515010,210,5,"Ohlone College",,0,97003,shp-210-52,0,0
2951070,210,6,"Ohlone College",,0,56003,shp-210-52,0,0
4321020,210,4,"Ohlone College",,0,210004,shp-210-52,0,0
10349010,210,5,"Ohlone College",,0,41001,shp-210-52,0,0
9010,210,5,"Ohlone College",,0,210005,shp-210-52,0,0
1730010,210,5,"Ohlone College",,0,41001,shp-210-52,0,0
10250010,210,5,"Ohlone College",,0,210010,shp-210-52,0,0
8376070,210,6,"Ohlone College",,0,210001,shp-210-52,0,0
5294010,210,5,"Ohlone College",,0,210004,shp-210-52,0,0
11591010,210,5,"Ohlone College",,0,97003,shp-210-52,0,0
3211070,210,6,"Ohlone College",,0,97002,shp-210-52,0,0
4713010,210,5,"Ohlone College",,0,210010,shp-210-52,0,0
13401010,210,5,"Ohlone College",,0,210004,shp-210-52,0,0
10313070,210,6,"Ohlone College",,0,210005,shp-210-52,0,0
9001070,210,6,"Ohlone College",,0,210003,shp-210-52,0,0
6284070,210,6,"Ohlone College",,0,56004,shp-210-52,0,0
10020070,210,6,"Ohlone College",,0,210002,shp-210-52,0,0
6512020,210,4,"Ohlone College",,0,210004,shp-210-52,0,0
6906070,210,6,"Ohlone College",,0,56003,shp-210-52,0,0
8149010,210,5,"Ohlone College",,0,9012,shp-210-52,0,0
11164020,210,4,"Ohlone College",,0,210004,shp-210-52,0,0
2934010,210,5,"Ohlone College",,0,210003,shp-210-52,0,0
3686010,210,5,"Ohlone College",,0,210009,shp-210-52,0,0
13793010,210,5,"Ohlone College",,0,210007,shp-210-52,0,0
13526020,210,4,"Ohlone College",,0,210004,shp-210-52,0,0
7979020,210,4,"Ohlone College",,0,210001,shp-210-52,0,0
13689020,210,4,"Ohlone College",,0,210003,shp-210-52,0,0
11819020,210,4,"Union Landing Transit Center",,1,210004,shp-210-03,0,0
5276020,210,4,"Union Landing Transit Center",,1,210003,shp-210-03,0,0
11166070,210,6,"Union Landing Transit Center",,1,210001,shp-210-03,0,0
3327020,210,4,"Union Landing Transit Center",,1,210001,shp-210-03,0,0
6997070,210,6,"Union Landing Transit Center",,1,210009,shp-210-03,0,0
3772020,210,4,"Union Landing Transit Center",,1,210003,shp-210-03,0,0
2676020,210,4,"Union Landing Transit Center",,1,210001,shp-210-03,0,0
3412010,210,5,"Union Landing Transit Center",,1,9012,shp-210-03,0,0
12919020,210,4,"Union Landing Transit Center",,1,210002,shp-210-03,0,0
13756070,210,6,"Union Landing Transit Center",,1,210005,shp-210-03,0,0
1747020,210,4,"Union Landing Transit Center",,1,210002,shp-210-03,0,0
11473010,210,5,"Union Landing Transit Center",,1,97003,shp-210-03,0,0
2568010,210,5,"Union Landing Transit Center",,1,210003,shp-210-03,0,0
6461020,210,4,"Union Landing Transit Center",,1,210003,shp-210-03,0,0
5998010,210,5,"Union Landing Transit Center",,1,210006,shp-210-03,0,0
2024020,210,4,"Union Landing Transit Center",,1,210003,shp-210-03,0,0
12819020,210,4,"Union Landing Transit Center",,1,210003,shp-210-03,0,0
9601020,210,4,"Union Landing Transit Center",,1,210001,shp-210-03,0,0
8000070,210,6,"Union Landing Transit Center",,1,210008,shp-210-03,0,0
5509010,210,5,"Union Landing Transit Center",,1,210002,shp-210-03,0,0
11234070,210,6,"Union Landing Transit Center",,1,210008,shp-210-03,0,0
2199070,210,6,"Union Landing Transit Center",,1,56003,shp-210-03,0,0
6307010,210,5,"Union Landing Transit Center",,1,210010,shp-210-03,0,0
11008010,210,5,"Union Landing Transit Center",,1,210009,shp-210-03,0,0
11462070,210,6,"Union Landing Transit Center",,1,56004,shp-210-03,0,0
10882010,210,5,"Union Landing Transit Center",,1,41001,shp-210-03,0,0
11339020,210,4,"Union Landing Transit Center",,1,210002,shp-210-03,0,0
5915010,210,5,"Union Landing Transit Center",,1,210003,shp-210-03,0,0
7203010,210,5,"Union Landing Transit Center",,1,41001,shp-210-03,0,0
1243020,210,4,"Union Landing Transit Center",,1,210004,shp-210-03,0,0
5119070,210,6,"Union Landing Transit Center",,1,56002,shp-210-03,0,0
6727070,210,6,"Union Landing Transit Center",,1,210001,shp-210-03,0,0
8894020,210,4,"Union Landing Transit Center",,1,210002,shp-210-03,0,0
1294070,210,6,"Union Landing Transit Center",,1,56003,shp-210-03,0,0
1286010,210,5,"Union Landing Transit Center",,1,41002,shp-210-03,0,0
2135020,210,4,"Union Landing Transit Center",,1,210001,shp-210-03,0,0
724070,210,6,"Union Landing Transit Center",,1,41001,shp-210-03,0,0
11071020,210,4,"Union Landing Transit Center",,1,210002,shp-210-03,0,0
139020,210,4,"Union Landing Transit Center",,1,210001,shp-210-03,0,0
8129070,210,6,"Union Landing Transit Center",,1,41002,shp-210-03,0,0
4269010,210,5,"Union Landing Transit Center",,1,210010,shp-210-03,0,0
13087020,210,4,"Union Landing Transit Center",,1,210004,shp-210-03,0,0
7953010,210,5,"Union Landing Transit Center",,1,210007,shp-210-03,0,0
12100020,210,4,"Union Landing Transit Center",,1,210002,shp-210-03,0,0
3066010,210,5,"Union Landing Transit Center",,1,210002,shp-210-03,0,0
13106010,210,5,"Union Landing Transit Center",,1,210009,shp-210-03,0,0
9108070,210,6,"Union Landing Transit Center",,1,210005,shp-210-03,0,0
4670010,210,5,"Union Landing Transit Center",,1,210008,shp-210-03,0,0
13246070,210,6,"Union Landing Transit Center",,1,210007,shp-210-03,0,0
4991010,210,5,"Union Landing Transit Center",,1,210007,shp-210-03,0,0
11717010,210,5,"Union Landing Transit Center",,1,210008,shp-210-03,0,0
10983020,210,4,"Union Landing Transit Center",,1,210001,shp-210-03,0,0
3035070,210,6,"Union Landing Transit Center",,1,210002,shp-210-03,0,0
13428070,210,6,"Union Landing Transit Center",,1,97002,shp-210-03,0,0
5156070,210,6,"Union Landing Transit Center",,1,210006,shp-210-03,0,0
5257070,210,6,"Union Landing Transit Center",,1,210004,shp-210-03,0,0
8951020,210,4,"Union Landing Transit Center",,1,210003,shp-210-03,0,0
1465070,210,6,"Union Landing Transit Center",,1,210006,shp-210-03,0,0
3866010,210,5,"Union Landing Transit Center",,1,56003,shp-210-03,0,0
2124020,210,4,"Union Landing Transit Center",,1,210004,shp-210-03,0,0
6944070,210,6,"Union Landing Transit Center",,1,210003,shp-210-03,0,0
1671070,210,6,"Union Landing Transit Center",,1,210002,shp-210-03,0,0
8616020,210,4,"Union Landing Transit Center",,1,210004,shp-210-03,0,0
5019020,210,4,"Union Landing Transit Center",,1,210001,shp-210-03,0,0
3645020,210,4,"Union Landing Transit Center",,1,210004,shp-210-03,0,0
11360010,210,5,"Union Landing Transit Center",,1,210006,shp-210-03,0,0
4265070,210,6,"Union Landing Transit Center",,1,41002,shp-210-03,0,0
7790020,210,4,"Union Landing Transit Center",,1,210002,shp-210-03,0,0
3758070,210,6,"Union Landing Transit Center",,1,97002,shp-210-03,0,0
10218010,210,5,"Union Landing Transit Center",,1,56001,shp-210-03,0,0
9559010,210,5,"Union Landing Transit Center",,1,210001,shp-210-03,0,0
513020,210,4,"Union Landing Transit Center",,1,210002,shp-210-03,0,0
7215020,210,4,"Union Landing Transit Center",,1,210003,shp-210-03,0,0
2408010,210,5,"Union Landing Transit Center",,1,56003,shp-210-03,0,0
7289070,210,6,"Union Landing Transit Center",,1,56004,shp-210-03,0,0
9419070,210,6,"Union Landing Transit Center",,1,97002,shp-210-03,0,0
10301020,210,4,"Union Landing Transit Center",,1,210004,shp-210-03,0,0
9057020,210,4,"Union Landing Transit Center",,1,210004,shp-210-03,0,0
9398010,210,5,"Union Landing Transit Center",,1,210001,shp-210-03,0,0
13887010,210,5,"Union Landing Transit Center",,1,210004,shp-210-03,0,0
12028010,210,5,"Union Landing Transit Center",,1,210002,shp-210-03,0,0
206070,210,6,"Union Landing Transit Center",,1,210007,shp-210-03,0,0
1322070,210,6,"Union Landing Transit Center",,1,210010,shp-210-03,0,0
5361070,210,6,"Union Landing Transit Center",,1,210003,shp-210-03,0,0
13646020,210,4,"Union Landing Transit Center",,1,210001,shp-210-03,0,0
6367010,210,5,"Union Landing Transit Center",,1,210004,shp-210-03,0,0
11038070,210,6,"Union Landing Transit Center",,1,41001,shp-210-03,0,0
2777010,210,5,"Union Landing Transit Center",,1,210005,shp-210-03,0,0
3687070,210,6,"Union Landing Transit Center",,1,210009,shp-210-03,0,0
11091020,210,4,"Union Landing Transit Center",,1,210003,shp-210-03,0,0
7015020,210,4,"Union Landing Transit Center",,1,210002,shp-210-03,0,0
6249010,210,5,"Union Landing Transit Center",,1,56001,shp-210-03,0,0
11898020,210,4,"Union Landing Transit Center",,1,210003,shp-210-03,0,0
7662010,210,5,"Union Landing Transit Center",,1,210005,shp-210-03,0,0
2048010,210,5,"Union Landing Transit Center",,1,97003,shp-210-03,0,0
6760070,210,6,"Union Landing Transit Center",,1,56002,shp-210-03,0,0
12936010,210,5,"Union Landing Transit Center",,1,41002,shp-210-03,0,0
2588020,210,4,"Union Landing Transit Center",,1,210001,shp-210-03,0,0
785070,210,6,"Union Landing Transit Center",,1,210004,shp-210-03,0,0
10381070,211,6,"Fremont BART",,0,211009,shp-211-51,0,0
1332070,211,6,"Fremont BART",,0,211009,shp-211-51,0,0
9152070,211,6,"Fremont BART",,0,211008,shp-211-51,0,0
10567010,211,5,"Fremont BART",,0,211009,shp-211-51,0,0
11631020,211,4,"Fremont BART",,0,211001,shp-211-51,0,0
4890020,211,4,"Fremont BART",,0,211002,shp-211-51,0,0
13190010,211,5,"Fremont BART",,0,211002,shp-211-51,0,0
4765070,211,6,"Fremont BART",,0,211007,shp-211-51,0,0
735010,211,5,"Fremont BART",,0,211007,shp-211-51,0,0
12632070,211,6,"Fremont BART",,0,211003,shp-211-51,0,0
671010,211,5,"Fremont BART",,0,211008,shp-211-51,0,0
937010,211,5,"Fremont BART",,0,211009,shp-211-51,0,0
9945020,211,4,"Fremont BART",,0,211003,shp-211-51,0,0
8730070,211,6,"Fremont BART",,0,211007,shp-211-51,0,0
8174070,211,6,"Fremont BART",,0,211002,shp-211-51,0,0
12136010,211,5,"Fremont BART",,0,211007,shp-211-51,0,0
9214020,211,4,"Fremont BART",,0,211002,shp-211-51,0,0
8044020,211,4,"Fremont BART",,0,211003,shp-211-51,0,0
11155020,211,4,"Fremont BART",,0,211002,shp-211-51,0,0
4562010,211,5,"Fremont BART",,0,211008,shp-211-51,0,0
10586010,211,5,"Fremont BART",,0,211003,shp-211-51,0,0
7145070,211,6,"Fremont BART",,0,211008,shp-211-51,0,0
4334020,211,4,"Fremont BART",,0,211005,shp-211-51,0,0
9135010,211,5,"Union City BART",,1,97004,shp-211-02,0,0
2062010,211,5,"Union City BART",,1,97007,shp-211-02,0,0
6245020,211,4,"Union City BART",,1,211002,shp-211-01,0,0
8344020,211,4,"Union City BART",,1,211002,shp-211-01,0,0
6107010,211,5,"Union City BART",,1,211009,shp-211-02,0,0
5614070,211,6,"Union City BART",,1,211004,shp-211-02,0,0
11998070,211,6,"Union City BART",,1,211001,shp-211-01,0,0
10651010,211,5,"Union City BART",,1,60004,shp-211-02,0,0
9199010,211,5,"Union City BART",,1,211007,shp-211-01,0,0
8660010,211,5,"Union City BART",,1,211001,shp-211-01,0,0
8703010,211,5,"Union City BART",,1,211001,shp-211-02,0,0
5706010,211,5,"Union City BART",,1,211007,shp-211-02,0,0
13056020,211,4,"Union City BART",,1,211004,shp-211-02,0,0
1430010,211,5,"Union City BART",,1,211001,shp-211-02,0,0
2191020,211,4,"Union City BART",,1,211006,shp-211-02,0,0
3636070,211,6,"Union City BART",,1,9012,shp-211-02,0,0
8773020,211,4,"Union City BART",,1,211005,shp-211-02,0,0
13166020,211,4,"Union City BART",,1,211003,shp-211-02,0,0
3324020,211,4,"Union City BART",,1,211004,shp-211-02,0,0
4056070,211,6,"Union City BART",,1,211001,shp-211-02,0,0
13050010,211,5,"Union City BART",,1,211002,shp-211-02,0,0
10017070,211,6,"Union City BART",,1,211005,shp-211-02,0,0
9401010,211,5,"Union City BART",,1,281001,shp-211-02,0,0
3590020,211,4,"Union City BART",,1,211006,shp-211-02,0,0
3593070,211,6,"Union City BART",,1,211002,shp-211-02,0,0
247020,211,4,"Union City BART",,1,211002,shp-211-02,0,0
5337020,211,4,"Union City BART",,1,211004,shp-211-02,0,0
5217070,211,6,"Union City BART",,1,211009,shp-211-02,0,0
7496010,211,5,"Union City BART",,1,216002,shp-211-02,0,0
2840020,211,4,"Union City BART",,1,211001,shp-211-02,0,0
33070,211,6,"Union City BART",,1,216001,shp-211-02,0,0
4943070,211,6,"Union City BART",,1,97007,shp-211-02,0,0
13000020,211,4,"Union City BART",,1,211002,shp-211-02,0,0
9436070,211,6,"Union City BART",,1,211002,shp-211-02,0,0
7265070,211,6,"Union City BART",,1,97006,shp-211-02,0,0
4723070,211,6,"Union City BART",,1,211008,shp-211-01,0,0
12250010,211,5,"Union City BART",,1,211007,shp-211-02,0,0
10646020,211,4,"Union City BART",,1,211005,shp-211-02,0,0
13723010,211,5,"Union City BART",,1,211009,shp-211-01,0,0
2531070,211,6,"Union City BART",,1,211005,shp-211-02,0,0
3377020,211,4,"Union City BART",,1,211002,shp-211-01,0,0
7713070,211,6,"Union City BART",,1,211004,shp-211-02,0,0
965070,211,6,"Union City BART",,1,211007,shp-211-02,0,0
1109020,211,4,"Union City BART",,1,211003,shp-211-02,0,0
10412020,211,4,"Union City BART",,1,211001,shp-211-02,0,0
2350070,211,6,"Union City BART",,1,211007,shp-211-02,0,0
12443070,211,6,"Union City BART",,1,216002,shp-211-02,0,0
12154010,211,5,"Union City BART",,1,211008,shp-211-02,0,0
10384070,211,6,"Union City BART",,1,216002,shp-211-02,0,0
11518020,211,4,"Union City BART",,1,211003,shp-211-02,0,0
8963010,211,5,"Union City BART",,1,211003,shp-211-01,0,0
9995010,211,5,"Union City BART",,1,211008,shp-211-01,0,0
7920070,211,6,"Union City BART",,1,211008,shp-211-01,0,0
12004020,211,4,"Union City BART",,1,211003,shp-211-02,0,0
10184010,211,5,"Union City BART",,1,216002,shp-211-02,0,0
6205070,211,6,"Union City BART",,1,211003,shp-211-02,0,0
9967010,211,5,"Union City BART",,1,231004,shp-211-02,0,0
7606020,211,4,"Union City BART",,1,211005,shp-211-01,0,0
5637010,211,5,"Union City BART",,1,211004,shp-211-02,0,0
11435020,211,4,"Union City BART",,1,211005,shp-211-02,0,0
3124070,211,6,"Union City BART",,1,211009,shp-211-02,0,0
11382010,211,5,"Union City BART",,1,211002,shp-211-01,0,0
6208020,211,4,"Union City BART",,1,211004,shp-211-02,0,0
1548070,211,6,"Union City BART",,1,9012,shp-211-02,0,0
3884020,211,4,"Union City BART",,1,211001,shp-211-01,0,0
12810010,211,5,"Union City BART",,1,211002,shp-211-02,0,0
1970010,211,5,"Union City BART",,1,211004,shp-211-02,0,0
1607070,211,6,"Union City BART",,1,216003,shp-211-02,0,0
7364070,211,6,"Union City BART",,1,211006,shp-211-02,0,0
9204010,211,5,"Union City BART",,1,211003,shp-211-02,0,0
7067020,211,4,"Union City BART",,1,211005,shp-211-02,0,0
13448010,211,5,"Union City BART",,1,211006,shp-211-02,0,0
3251020,211,4,"Union City BART",,1,211003,shp-211-01,0,0
6270010,211,5,"Union City BART",,1,211006,shp-211-02,0,0
9460020,211,4,"Union City BART",,1,211005,shp-211-02,0,0
1702020,211,4,"Union City BART",,1,211003,shp-211-01,0,0
3409020,211,4,"Union City BART",,1,211005,shp-211-02,0,0
8235010,211,5,"Union City BART",,1,216003,shp-211-02,0,0
2982010,211,5,"Union City BART",,1,211007,shp-211-01,0,0
11495010,211,5,"Union City BART",,1,211004,shp-211-02,0,0
935070,211,6,"Union City BART",,1,231004,shp-211-02,0,0
13818070,211,6,"Union City BART",,1,211007,shp-211-01,0,0
2103010,211,5,"Union City BART",,1,60004,shp-211-02,0,0
13765020,211,4,"Union City BART",,1,211006,shp-211-02,0,0
4837070,211,6,"Union City BART",,1,211002,shp-211-01,0,0
8333020,211,4,"Union City BART",,1,211002,shp-211-02,0,0
1336020,211,4,"Union City BART",,1,211006,shp-211-02,0,0
11315070,211,6,"Union City BART",,1,211004,shp-211-02,0,0
7120020,211,4,"Union City BART",,1,211006,shp-211-02,0,0
10438070,211,6,"Union City BART",,1,211001,shp-211-02,0,0
13652010,211,5,"Union City BART",,1,211003,shp-211-02,0,0
11447020,211,4,"Union City BART",,1,211001,shp-211-02,0,0
210020,211,4,"Union City BART",,1,211002,shp-211-02,0,0
8705070,211,6,"Union City BART",,1,211009,shp-211-01,0,0
4376010,211,5,"Union City BART",,1,97006,shp-211-02,0,0
